,external_id,legacy_id,lon,lat,short_name,eightd_has_key_dispenser,name,capacity,has_kiosk,eightd_station_services,station_type,rental_methods,station_id,electric_bike_surcharge_waiver,region_id,rental_uris.ios,rental_uris.android
0,66db237e-0aca-11e7-82f6-3863bb44ef7c,72,-73.99392888,40.76727216,6926.01,False,W 52 St & 11 Ave,55,True,[],classic,"['CREDITCARD', 'KEY']",72,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
1,66db269c-0aca-11e7-82f6-3863bb44ef7c,79,-74.00666661,40.71911552,5430.08,False,Franklin St & W Broadway,33,True,[],classic,"['CREDITCARD', 'KEY']",79,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
2,66db277a-0aca-11e7-82f6-3863bb44ef7c,82,-74.00016545,40.71117416,5167.06,False,St James Pl & Pearl St,27,True,[],classic,"['CREDITCARD', 'KEY']",82,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
3,66db281e-0aca-11e7-82f6-3863bb44ef7c,83,-73.97632328,40.68382604,4354.07,False,Atlantic Ave & Fort Greene Pl,62,True,[],classic,"['CREDITCARD', 'KEY']",83,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
4,66db28b5-0aca-11e7-82f6-3863bb44ef7c,116,-74.00149746,40.74177603,6148.02,False,W 17 St & 8 Ave,50,True,[],classic,"['CREDITCARD', 'KEY']",116,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
5,66db2953-0aca-11e7-82f6-3863bb44ef7c,119,-73.97803415,40.69608941,4700.06,False,Park Ave & St Edwards St,53,True,[],classic,"['CREDITCARD', 'KEY']",119,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
6,66db29e6-0aca-11e7-82f6-3863bb44ef7c,120,-73.95928168,40.68676793,4452.03,False,Lexington Ave & Classon Ave,19,True,[],classic,"['CREDITCARD', 'KEY']",120,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
7,66db2a71-0aca-11e7-82f6-3863bb44ef7c,127,-74.00674436,40.73172428,5805.05,False,Barrow St & Hudson St,31,True,[],classic,"['CREDITCARD', 'KEY']",127,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
8,66db2afe-0aca-11e7-82f6-3863bb44ef7c,128,-74.00297088,40.72710258,5687.04,False,MacDougal St & Prince St,56,True,[],classic,"['CREDITCARD', 'KEY']",128,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
9,66db2d2b-0aca-11e7-82f6-3863bb44ef7c,143,-73.99337909,40.69239502,4605.04,False,Clinton St & Joralemon St,50,True,[],classic,"['CREDITCARD', 'KEY']",143,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
10,66db2db5-0aca-11e7-82f6-3863bb44ef7c,144,-73.98068914,40.69839895,4812.02,False,Nassau St & Navy St,58,True,[],classic,"['CREDITCARD', 'KEY']",144,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
11,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,146,-74.0091059,40.71625008,5359.10,False,Hudson St & Reade St,55,True,[],classic,"['CREDITCARD', 'KEY']",146,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
12,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,150,-73.98085795,40.7208736,5476.03,False,E 2 St & Avenue C,56,True,[],classic,"['CREDITCARD', 'KEY']",150,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
13,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,151,-73.99724900722504,40.722103786686034,5492.05,False,Cleveland Pl & Spring St,33,True,[],classic,"['CREDITCARD', 'KEY']",151,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
14,66db3053-0aca-11e7-82f6-3863bb44ef7c,152,-74.00910627,40.71473993,5288.09,False,Warren St & W Broadway,49,True,[],classic,"['CREDITCARD', 'KEY']",152,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
15,66db30e0-0aca-11e7-82f6-3863bb44ef7c,153,-73.9816324043,40.752062307,6474.11,False,E 40 St & 5 Ave,63,True,[],classic,"['CREDITCARD', 'KEY']",153,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
16,66db316a-0aca-11e7-82f6-3863bb44ef7c,157,-73.99612349,40.69089272,4531.05,False,Henry St & Atlantic Ave,23,True,[],classic,"['CREDITCARD', 'KEY']",157,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
17,66db3273-0aca-11e7-82f6-3863bb44ef7c,161,-73.99810231,40.72917025,5721.14,False,LaGuardia Pl & W 3 St,35,True,[],classic,"['CREDITCARD', 'KEY']",161,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
18,66db32fb-0aca-11e7-82f6-3863bb44ef7c,164,-73.97032517,40.75323098,6498.10,False,E 47 St & 2 Ave,77,True,[],classic,"['CREDITCARD', 'KEY']",164,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
19,66db33fc-0aca-11e7-82f6-3863bb44ef7c,168,-73.99456405,40.73971301,6064.08,False,W 18 St & 6 Ave,47,True,[],classic,"['CREDITCARD', 'KEY']",168,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
20,66db34fc-0aca-11e7-82f6-3863bb44ef7c,174,-73.97738662,40.7381765,6004.07,False,E 25 St & 1 Ave,35,True,[],classic,"['CREDITCARD', 'KEY']",174,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
21,66db3606-0aca-11e7-82f6-3863bb44ef7c,212,-74.00681753,40.74334935,6233.05,False,W 16 St & The High Line,60,True,[],classic,"['CREDITCARD', 'KEY']",212,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
22,66db3687-0aca-11e7-82f6-3863bb44ef7c,216,-73.99548059,40.70037867,4829.01,False,Columbia Heights & Cranberry St,37,True,[],classic,"['CREDITCARD', 'KEY']",216,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
23,66db3708-0aca-11e7-82f6-3863bb44ef7c,217,-73.99383605,40.70277159,4903.08,False,Old Fulton St,39,True,[],classic,"['CREDITCARD', 'KEY']",217,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
24,66db3816-0aca-11e7-82f6-3863bb44ef7c,223,-73.99994661,40.73781509,6030.04,False,W 13 St & 7 Ave,33,True,[],classic,"['CREDITCARD', 'KEY']",223,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
25,66db3898-0aca-11e7-82f6-3863bb44ef7c,224,-74.00552427,40.71146364,5137.10,False,Spruce St & Nassau St,34,True,[],classic,"['CREDITCARD', 'KEY']",224,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
26,66db3997-0aca-11e7-82f6-3863bb44ef7c,228,-73.971878855,40.7546011026,6541.03,False,E 48 St & 3 Ave,55,True,[],classic,"['CREDITCARD', 'KEY']",228,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
27,66db3a1e-0aca-11e7-82f6-3863bb44ef7c,229,-73.99379025,40.72743423,5636.11,False,Great Jones St,23,True,[],classic,"['CREDITCARD', 'KEY']",229,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
28,66db3aa3-0aca-11e7-82f6-3863bb44ef7c,232,-73.99014892,40.69597683,4677.01,False,Cadman Plaza E & Tillary St,52,True,[],classic,"['CREDITCARD', 'KEY']",232,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
29,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,236,-73.98713956,40.7284186,5669.10,False,St Marks Pl & 2 Ave,51,True,[],classic,"['CREDITCARD', 'KEY']",236,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
30,66db3cab-0aca-11e7-82f6-3863bb44ef7c,238,-74.00859207,40.7361967,5964.01,False,Bank St & Washington St,31,True,[],classic,"['CREDITCARD', 'KEY']",238,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
31,66db3d2a-0aca-11e7-82f6-3863bb44ef7c,239,-73.9813018,40.69196566,4628.05,False,Willoughby St & Fleet St,62,True,[],classic,"['CREDITCARD', 'KEY']",239,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
32,66db3da9-0aca-11e7-82f6-3863bb44ef7c,241,-73.97493121,40.68981035,4546.04,False,DeKalb Ave & S Portland Ave,23,True,[],classic,"['CREDITCARD', 'KEY']",241,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
33,66db3e32-0aca-11e7-82f6-3863bb44ef7c,242,-73.973736,40.697787,4732.08,False,Carlton Ave & Flushing Ave,46,True,[],classic,"['CREDITCARD', 'KEY']",242,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
34,66db3f01-0aca-11e7-82f6-3863bb44ef7c,244,-73.96536851,40.69196035,4611.03,False,Willoughby Ave & Hall St,51,True,[],classic,"['CREDITCARD', 'KEY']",244,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
35,66db3f62-0aca-11e7-82f6-3863bb44ef7c,245,-73.97703874,40.69327018,4659.02,False,Myrtle Ave & St Edwards St,56,True,[],classic,"['CREDITCARD', 'KEY']",245,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
36,66db3fc9-0aca-11e7-82f6-3863bb44ef7c,247,-74.00483091,40.73535398,5922.07,False,Perry St & Bleecker St,79,True,[],classic,"['CREDITCARD', 'KEY']",247,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
37,66db402c-0aca-11e7-82f6-3863bb44ef7c,248,-74.00771779,40.72185379,5539.06,False,Laight St & Hudson St,91,True,[],classic,"['CREDITCARD', 'KEY']",248,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
38,66db408f-0aca-11e7-82f6-3863bb44ef7c,249,-74.0090009,40.71870987,5400.05,False,Harrison St & Hudson St,27,True,[],classic,"['CREDITCARD', 'KEY']",249,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
39,66db40ef-0aca-11e7-82f6-3863bb44ef7c,250,-73.99565293,40.72456089,5561.06,False,Lafayette St & Jersey St,40,True,[],classic,"['CREDITCARD', 'KEY']",250,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
40,66db4158-0aca-11e7-82f6-3863bb44ef7c,251,-73.99480012,40.72317958,5561.04,False,Mott St & Prince St,27,True,[],classic,"['CREDITCARD', 'KEY']",251,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
41,66db41bf-0aca-11e7-82f6-3863bb44ef7c,252,-73.99852205,40.73226398,5797.01,False,MacDougal St & Washington Sq,33,True,[],classic,"['CREDITCARD', 'KEY']",252,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
42,66db4282-0aca-11e7-82f6-3863bb44ef7c,254,-73.99800419,40.73532427,5914.03,False,W 11 St & 6 Ave,47,True,[],classic,"['CREDITCARD', 'KEY']",254,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
43,66db4351-0aca-11e7-82f6-3863bb44ef7c,257,-74.00247214,40.71939226,5391.06,False,Lispenard St & Broadway,70,True,[],classic,"['CREDITCARD', 'KEY']",257,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
44,66db43b5-0aca-11e7-82f6-3863bb44ef7c,258,-73.96885458,40.68940747,4461.04,False,DeKalb Ave & Vanderbilt Ave,23,True,[],classic,"['CREDITCARD', 'KEY']",258,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
45,66db4417-0aca-11e7-82f6-3863bb44ef7c,259,-74.01234218,40.70122128,4846.01,False,South St & Whitehall St,39,True,[],classic,"['CREDITCARD', 'KEY']",259,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
46,66db447a-0aca-11e7-82f6-3863bb44ef7c,260,-74.01167797,40.70365182,4962.08,False,Broad St & Bridge St,33,True,[],classic,"['CREDITCARD', 'KEY']",260,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
47,66db44e5-0aca-11e7-82f6-3863bb44ef7c,261,-73.98362464,40.69474881,4668.08,False,Johnson St & Gold St,41,True,[],classic,"['CREDITCARD', 'KEY']",261,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
48,66db4549-0aca-11e7-82f6-3863bb44ef7c,262,-73.9737299,40.6917823,4546.05,False,Washington Park,24,True,[],classic,"['CREDITCARD', 'KEY']",262,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
49,66db460d-0aca-11e7-82f6-3863bb44ef7c,264,-74.00731853,40.70706456,5065.10,False,Maiden Ln & Pearl St,29,True,[],classic,"['CREDITCARD', 'KEY']",264,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
50,66db4671-0aca-11e7-82f6-3863bb44ef7c,265,-73.99147535,40.72229346,5523.02,False,Stanton St & Chrystie St,35,True,[],classic,"['CREDITCARD', 'KEY']",265,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
51,66db46d7-0aca-11e7-82f6-3863bb44ef7c,266,-73.97574813,40.72368361,5506.10,False,Ave D & E 8 St,30,True,[],classic,"['CREDITCARD', 'KEY']",266,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
52,66db473c-0aca-11e7-82f6-3863bb44ef7c,267,-73.98765428,40.75097711,6441.01,False,Broadway & W 36 St,78,True,[],classic,"['CREDITCARD', 'KEY']",267,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
53,66db479e-0aca-11e7-82f6-3863bb44ef7c,268,-73.99973337,40.71910537,5422.04,False,Howard St & Lafayette St,27,True,[],classic,"['CREDITCARD', 'KEY']",268,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
54,66db5c14-0aca-11e7-82f6-3863bb44ef7c,270,-73.97178913,40.69308257,4620.02,False,Adelphi St & Myrtle Ave,28,True,[],classic,"['CREDITCARD', 'KEY']",270,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
55,66db5d92-0aca-11e7-82f6-3863bb44ef7c,275,-73.96563307,40.68650065,4419.03,False,Washington Ave & Greene Ave,19,True,[],classic,"['CREDITCARD', 'KEY']",275,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
56,66db5e6a-0aca-11e7-82f6-3863bb44ef7c,278,-73.98476437,40.69766564,4781.03,False,Concord St & Bridge St,19,True,[],classic,"['CREDITCARD', 'KEY']",278,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
57,66db5fae-0aca-11e7-82f6-3863bb44ef7c,281,-73.97371465,40.7643971,6839.10,False,Grand Army Plaza & Central Park S,66,True,[],classic,"['CREDITCARD', 'KEY']",281,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
58,66db631c-0aca-11e7-82f6-3863bb44ef7c,284,-74.0026376103,40.7390169121,6072.06,False,Greenwich Ave & 8 Ave,51,True,[],classic,"['CREDITCARD', 'KEY']",284,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
59,66db6387-0aca-11e7-82f6-3863bb44ef7c,285,-73.99074142,40.73454567,5905.12,False,Broadway & E 14 St,78,True,[],classic,"['CREDITCARD', 'KEY']",285,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
60,66db63f4-0aca-11e7-82f6-3863bb44ef7c,289,-73.95881081,40.6845683,4336.01,False,Monroe St & Classon Ave,19,True,[],classic,"['CREDITCARD', 'KEY']",289,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
61,66db64d1-0aca-11e7-82f6-3863bb44ef7c,291,-73.984844,40.713126,5262.09,False,Madison St & Montgomery St,20,True,[],classic,"['CREDITCARD', 'KEY']",291,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
62,66db65aa-0aca-11e7-82f6-3863bb44ef7c,293,-73.99102628231049,40.73020660529954,5788.13,False,Lafayette St & E 8 St,91,True,[],classic,"['CREDITCARD', 'KEY']",293,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
63,66db67d2-0aca-11e7-82f6-3863bb44ef7c,294,-73.9957214,40.73049393,5755.09,False,Washington Square E,64,True,[],classic,"['CREDITCARD', 'KEY']",294,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
64,66db6889-0aca-11e7-82f6-3863bb44ef7c,295,-73.99293911,40.71406667,5270.05,False,Pike St & E Broadway,24,True,[],classic,"['CREDITCARD', 'KEY']",295,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
65,66db6963-0aca-11e7-82f6-3863bb44ef7c,297,-73.986923,40.734232,5863.07,False,E 15 St & 3 Ave,77,True,[],classic,"['CREDITCARD', 'KEY']",297,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
66,66db69d0-0aca-11e7-82f6-3863bb44ef7c,298,-73.9796772,40.68683208,4437.01,False,3 Ave & Schermerhorn St,35,True,[],classic,"['CREDITCARD', 'KEY']",298,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
67,66db6aae-0aca-11e7-82f6-3863bb44ef7c,301,-73.98368779,40.72217444,5515.02,False,E 2 St & Avenue B,58,True,[],classic,"['CREDITCARD', 'KEY']",301,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
68,66db6cd4-0aca-11e7-82f6-3863bb44ef7c,302,-73.97793172,40.72082834,5436.09,False,Avenue D & E 3 St,37,True,[],classic,"['CREDITCARD', 'KEY']",302,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
69,66db6d40-0aca-11e7-82f6-3863bb44ef7c,303,-73.99949601,40.72362738,5532.01,False,Mercer St & Spring St,67,True,[],classic,"['CREDITCARD', 'KEY']",303,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
70,66db6da2-0aca-11e7-82f6-3863bb44ef7c,304,-74.01361706,40.70463334,4962.01,False,Broadway & Battery Pl,48,True,[],classic,"['CREDITCARD', 'KEY']",304,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
71,66db6e49-0aca-11e7-82f6-3863bb44ef7c,305,-73.96724467,40.76095756,6762.02,False,E 58 St & 3 Ave,33,True,[],classic,"['CREDITCARD', 'KEY']",305,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
72,66db6f2e-0aca-11e7-82f6-3863bb44ef7c,307,-73.98990025,40.71427487,5303.08,False,Canal St & Rutgers St,31,True,[],classic,"['CREDITCARD', 'KEY']",307,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
73,66db7152-0aca-11e7-82f6-3863bb44ef7c,308,-73.99851193,40.71307916,5238.05,False,St James Pl & Oliver St,48,True,[],classic,"['CREDITCARD', 'KEY']",308,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
74,66db71be-0aca-11e7-82f6-3863bb44ef7c,309,-74.013012,40.7149787,5329.06,False,Murray St & West St,41,True,[],classic,"['CREDITCARD', 'KEY']",309,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
75,66db728c-0aca-11e7-82f6-3863bb44ef7c,311,-73.98802084,40.7172274,5374.01,False,Norfolk St & Broome St,59,True,[],classic,"['CREDITCARD', 'KEY']",311,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
76,66db72f1-0aca-11e7-82f6-3863bb44ef7c,312,-73.989111,40.722055,5484.09,False,Allen St & Stanton St,33,True,[],classic,"['CREDITCARD', 'KEY']",312,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
77,66db74a5-0aca-11e7-82f6-3863bb44ef7c,313,-73.96751037,40.69610226,4724.03,False,Washington Ave & Park Ave,55,True,[],classic,"['CREDITCARD', 'KEY']",313,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
78,66db75cc-0aca-11e7-82f6-3863bb44ef7c,315,-74.00670227,40.70355377,4953.04,False,South St & Gouverneur Ln,29,True,[],classic,"['CREDITCARD', 'KEY']",315,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
79,66db7637-0aca-11e7-82f6-3863bb44ef7c,316,-74.00655090808868,40.70960089363537,5137.11,False,Fulton St & William St,43,True,[],classic,"['CREDITCARD', 'KEY']",316,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
80,66db76a1-0aca-11e7-82f6-3863bb44ef7c,317,-73.98185424,40.72453734,5584.04,False,E 6 St & Avenue B,67,True,[],classic,"['CREDITCARD', 'KEY']",317,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
81,66db79a3-0aca-11e7-82f6-3863bb44ef7c,319,-74.009447,40.711066,5175.08,False,Fulton St & Broadway,33,True,[],classic,"['CREDITCARD', 'KEY']",319,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
82,66db7a0d-0aca-11e7-82f6-3863bb44ef7c,320,-74.005549,40.717571,5359.11,False,Leonard St & Church St,54,True,[],classic,"['CREDITCARD', 'KEY']",320,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
83,66db7a71-0aca-11e7-82f6-3863bb44ef7c,321,-73.98971773,40.69991755,4821.06,False,Cadman Plaza E & Red Cross Pl,39,True,[],classic,"['CREDITCARD', 'KEY']",321,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
84,66db88f5-0aca-11e7-82f6-3863bb44ef7c,323,-73.98631746,40.69236178,4596.09,False,Lawrence St & Willoughby St,39,True,[],classic,"['CREDITCARD', 'KEY']",323,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
85,66db89a3-0aca-11e7-82f6-3863bb44ef7c,324,-73.981013,40.689888,4513.06,False,DeKalb Ave & Hudson Ave,74,True,[],classic,"['CREDITCARD', 'KEY']",324,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
86,66db8c10-0aca-11e7-82f6-3863bb44ef7c,325,-73.98473765,40.73624527,5938.01,False,E 19 St & 3 Ave,35,True,[],classic,"['CREDITCARD', 'KEY']",325,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
87,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,326,-73.98426726,40.72953837,5746.14,False,E 11 St & 1 Ave,41,True,[],classic,"['CREDITCARD', 'KEY']",326,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
88,66db8d89-0aca-11e7-82f6-3863bb44ef7c,327,-74.01658354,40.7153379,5297.02,False,Vesey Pl & River Terrace,39,True,[],classic,"['CREDITCARD', 'KEY']",327,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
89,66db8fde-0aca-11e7-82f6-3863bb44ef7c,328,-74.00965965,40.72405549,5578.02,False,Watts St & Greenwich St,35,True,[],classic,"['CREDITCARD', 'KEY']",328,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
90,66db90f1-0aca-11e7-82f6-3863bb44ef7c,330,-74.00562789,40.71450451,5247.10,False,Reade St & Broadway,42,True,[],classic,"['CREDITCARD', 'KEY']",330,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
91,66db930d-0aca-11e7-82f6-3863bb44ef7c,331,-73.99193043,40.71173107,5159.04,False,Pike St & Monroe St,27,True,[],classic,"['CREDITCARD', 'KEY']",331,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
92,66db93a1-0aca-11e7-82f6-3863bb44ef7c,332,-73.97948148,40.71219906,5181.04,False,Cherry St,36,True,[],classic,"['CREDITCARD', 'KEY']",332,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
93,66db95e5-0aca-11e7-82f6-3863bb44ef7c,334,-73.99726235,40.74238787,6182.02,False,W 20 St & 7 Ave,44,True,[],classic,"['CREDITCARD', 'KEY']",334,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
94,66db9675-0aca-11e7-82f6-3863bb44ef7c,335,-73.99404649,40.72903917,5755.01,False,Washington Pl & Broadway,27,True,[],classic,"['CREDITCARD', 'KEY']",335,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
95,66db9845-0aca-11e7-82f6-3863bb44ef7c,336,-73.99906065,40.73047747,5721.01,False,Sullivan St & Washington Sq,57,True,[],classic,"['CREDITCARD', 'KEY']",336,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
96,66db9c2e-0aca-11e7-82f6-3863bb44ef7c,339,-73.97422494,40.72580614,5575.08,False,Avenue D & E 12 St,41,True,[],classic,"['CREDITCARD', 'KEY']",339,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
97,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,340,-73.98776323,40.71269042,5190.07,False,Madison St & Clinton St,27,True,[],classic,"['CREDITCARD', 'KEY']",340,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
98,66db9e99-0aca-11e7-82f6-3863bb44ef7c,341,-73.97628939,40.71782143,5326.06,False,Stanton St & Mangin St,19,True,[],classic,"['CREDITCARD', 'KEY']",341,False,71,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan
